ph,turbidity,tds,chlorine,fluoride,nitrate,coliform,temperature,symptom_diarrhea_count,symptom_vomiting_count,symptom_fever_count,symptom_abdominal_pain_count,symptom_jaundice_count,symptom_dehydration_count,symptom_fatigue_count,symptom_nausea_count,symptom_headache_count,mild_case_count,moderate_case_count,severe_case_count,critical_case_count,symptoms_list,disease_outbreak_label,symptom_abdominal_cramps_count,symptom_loss_of_appetite_count,mild_case,moderate_case,severe_case,critical_case,district_Dibrugarh,district_Jorhat,district_Kamrup Metro,district_Sonitpur,primary_water_source_Municipal tap water,primary_water_source_Pond water,primary_water_source_River water,primary_water_source_Tube well,primary_water_source_Well water
7.07,44.7,434,0.24,0.35,9,192,19.9,8,4,0,6,0,6,9,5,5,22,9,5,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
6.92,20.8,51,0.35,0.29,22,100,24.0,2,3,7,8,22,6,6,13,5,47,21,7,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
7.29,32.4,261,0.53,0.41,7,201,26.5,17,6,4,3,0,10,1,5,5,21,8,4,2,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False
6.97,12.2,389,0.5,0.55,63,49,21.7,6,2,19,6,0,3,6,10,4,31,19,3,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7.14,22.7,107,0.34,0.23,5,294,20.2,10,3,4,1,0,9,1,6,1,21,7,4,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False
8.48,24.4,688,0.24,0.29,29,524,21.8,10,4,0,2,0,6,9,1,6,16,9,3,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False
7.06,11.7,122,0.16,0.56,8,37,27.1,1,0,8,1,17,6,4,11,0,31,7,4,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
7.17,1.1,96,0.47,0.15,6,2,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False
7.09,29.2,452,0.56,0.67,73,115,23.4,5,3,17,7,0,2,4,8,9,31,14,5,1,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
7.53,6.3,121,0.35,0.36,59,70,27.5,5,5,15,18,0,5,11,10,5,45,11,9,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
6.99,8.2,318,0.32,0.2,72,34,23.6,5,5,18,12,0,0,16,4,10,39,12,8,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
7.22,34.9,528,0.62,0.62,73,82,21.3,3,6,11,15,0,3,7,4,4,26,15,3,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
7.11,22.4,147,0.1,0.22,14,120,26.7,2,0,4,5,7,0,16,8,1,19,10,3,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7.12,49.2,443,0.17,0.21,5,60,23.6,5,15,2,5,0,4,5,3,2,17,12,4,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
6.86,3.2,94,1.2,0.34,6,4,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
7.31,0.7,146,0.55,0.24,6,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
7.28,36.7,594,0.47,0.4,1,140,25.7,2,16,7,20,0,6,7,11,3,38,11,4,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True
7.51,4.9,131,0.41,0.53,0,7,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True
7.57,22.1,443,0.06,0.3,4,206,18.0,5,8,4,0,0,12,5,0,4,22,5,5,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
7.29,85.2,638,0.46,0.47,7,256,23.5,10,13,1,15,0,9,3,8,6,41,11,8,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True
7.34,67.7,323,0.15,0.36,6,346,27.8,10,25,3,5,0,10,4,2,2,37,16,5,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
7.43,13.8,175,0.22,0.62,21,68,21.6,1,4,4,4,29,2,7,7,2,37,13,6,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
7.28,6.4,39,0.97,0.18,5,1,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
7.05,54.0,213,0.29,0.34,14,674,19.0,22,4,1,8,0,14,3,1,0,24,14,6,0,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
7.46,42.3,324,0.37,0.47,18,241,23.2,24,10,3,5,0,16,3,5,4,44,16,7,0,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
6.8,74.5,375,0.24,0.55,3,131,25.0,5,11,8,10,0,6,8,3,1,26,17,7,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,False,True,True,False,False,False,False
6.86,34.8,442,0.24,0.21,6,98,23.0,14,7,5,2,0,10,2,1,1,28,9,4,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
7.23,6.2,128,0.67,0.5,6,2,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
6.47,43.2,781,0.11,0.56,13,693,18.2,19,12,2,7,0,5,10,1,0,24,15,2,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
6.9,116.7,293,0.01,0.22,4,116,25.1,9,15,1,13,0,8,8,4,2,35,18,7,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
7.42,12.7,270,0.47,0.51,59,118,20.0,3,6,19,15,0,0,10,9,10,47,15,6,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
7.08,10.7,50,0.22,0.31,14,60,26.6,5,3,8,3,13,6,14,5,1,39,11,8,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True
7.06,32.1,408,0.06,0.29,9,202,25.0,14,8,4,6,0,7,7,0,4,23,13,3,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False
6.18,45.6,665,0.07,0.53,23,203,25.6,30,3,3,10,0,6,9,9,4,43,23,7,3,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
7.2,25.8,184,0.3,0.16,6,106,26.5,1,4,8,4,14,2,19,8,6,45,20,8,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
7.58,114.3,235,0.36,0.47,7,61,27.2,8,21,8,5,0,4,8,10,2,35,17,3,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
7.41,1.3,129,0.6,0.38,3,3,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
7.43,16.5,156,0.09,0.44,8,87,23.0,1,5,9,0,28,1,11,4,6,30,14,5,2,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True
7.08,7.4,111,0.12,0.37,13,97,21.4,0,1,2,5,27,5,17,10,2,36,17,7,3,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False
7.47,5.0,146,0.12,0.28,8,149,22.1,5,6,5,3,21,3,5,12,2,36,20,9,2,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
7.16,10.6,537,0.22,0.5,67,102,19.5,4,0,21,12,0,4,7,2,8,28,9,6,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
7.87,39.5,679,0.31,0.66,22,632,19.6,24,11,2,6,0,11,6,7,6,48,14,7,2,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False
7.45,2.0,104,0.85,0.22,7,8,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
7.48,32.5,148,0.11,0.43,7,197,19.4,7,25,1,20,0,6,6,13,3,42,20,11,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
7.13,25.3,402,0.25,0.33,27,632,24.1,22,15,2,2,0,12,9,7,3,37,17,3,3,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
7.54,62.5,384,0.24,0.66,20,630,20.2,11,8,3,5,0,13,3,6,4,33,8,4,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
7.16,96.1,552,0.0,0.51,4,214,25.1,4,13,8,11,0,10,10,9,3,40,22,5,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
7.32,23.1,476,0.27,0.18,1,200,20.3,18,3,1,7,0,5,3,2,1,21,6,4,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False
6.95,6.4,79,0.47,0.34,0,1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
7.07,28.9,460,0.71,0.62,64,85,27.9,6,2,20,18,0,0,6,7,11,35,12,3,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
6.81,42.5,336,0.46,0.15,4,190,20.5,7,1,0,1,0,10,8,4,0,14,6,3,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True
7.14,24.8,51,0.32,0.36,7,54,23.9,4,6,8,4,7,6,6,4,2,28,16,5,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
7.39,4.5,77,1.01,0.23,7,6,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
6.42,78.1,641,0.2,0.29,22,674,22.7,22,11,2,9,0,19,3,10,4,54,20,5,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True
6.91,59.4,196,0.36,0.47,6,159,21.4,8,10,4,5,0,4,10,9,2,24,8,7,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
6.89,52.6,382,0.39,0.52,7,104,23.4,9,7,2,10,0,7,2,11,0,25,11,3,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
7.02,30.6,597,0.38,0.27,52,126,26.8,6,6,22,11,0,1,11,6,8,35,12,4,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
7.47,29.1,124,0.3,0.13,4,88,18.5,17,1,3,6,0,8,4,1,6,22,14,6,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7.37,3.3,96,0.48,0.5,2,6,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
7.31,7.0,61,0.69,0.6,4,5,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True
7.18,45.5,120,0.12,0.13,4,131,18.3,19,2,2,4,0,9,10,6,5,25,15,7,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True
7.23,45.6,391,0.18,0.64,2,83,19.2,20,1,2,5,0,11,9,5,6,38,11,7,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True
6.82,12.3,171,0.29,0.59,21,80,24.4,4,1,2,5,24,2,20,14,1,46,11,7,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False
7.51,26.8,561,0.64,0.27,60,53,24.1,6,0,18,9,0,6,4,2,7,29,14,3,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,True,True,False,False,False,False
8.07,69.6,466,0.29,0.28,25,438,26.3,28,12,2,3,0,19,7,3,0,36,18,3,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
6.92,16.5,267,0.42,0.36,5,266,19.8,5,5,1,5,0,2,9,3,4,18,10,2,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
7.45,30.3,416,0.5,0.55,8,250,25.5,8,3,1,6,0,10,5,1,1,23,10,3,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
7.14,72.8,624,0.36,0.69,1,160,22.8,12,6,2,19,0,2,7,13,2,30,18,5,1,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
8.49,73.0,407,0.37,0.21,9,781,18.6,9,8,4,8,0,16,2,10,2,32,17,7,0,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7.25,10.9,345,0.58,0.57,1,262,25.9,14,6,2,8,0,9,7,0,4,30,11,4,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
7.43,0.7,146,1.05,0.48,6,3,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
7.02,26.2,508,0.5,0.68,40,133,27.2,4,1,14,9,0,4,19,2,7,41,16,4,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False
7.32,16.0,261,0.58,0.69,8,171,22.6,14,3,3,0,0,7,3,3,1,17,5,4,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
6.49,68.9,355,0.05,0.17,21,613,18.4,9,5,2,7,0,13,8,5,2,33,10,4,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False
7.06,70.6,394,0.12,0.11,8,88,24.0,4,9,8,20,0,10,5,15,0,42,16,9,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False
8.24,75.3,247,0.21,0.17,13,201,23.4,15,12,2,6,0,5,8,1,0,31,10,6,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
7.31,17.7,77,0.16,0.38,14,114,26.0,0,4,10,6,12,3,17,12,5,31,19,3,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
6.9,32.7,416,0.09,0.59,2,168,20.0,3,12,1,19,0,9,3,10,3,33,18,8,1,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
6.88,11.1,495,0.63,0.36,46,102,23.9,6,6,13,4,0,3,14,1,7,30,14,2,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
6.93,32.2,418,0.65,0.12,35,94,21.3,2,2,24,11,0,0,6,7,5,39,14,5,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
7.26,16.0,58,0.11,0.56,8,39,24.7,4,0,9,6,20,6,16,18,4,48,18,11,3,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
7.97,76.1,691,0.26,0.56,19,562,23.7,20,13,0,8,0,12,10,9,0,37,18,8,2,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
7.31,100.4,263,0.4,0.12,4,199,19.0,10,10,7,19,0,1,10,14,6,41,18,7,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True
7.53,24.5,68,0.06,0.4,21,135,21.1,1,1,2,3,13,5,4,15,0,26,7,3,2,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
7.54,33.0,360,0.54,0.17,4,292,23.1,6,8,0,2,0,9,2,0,1,12,7,4,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
7.14,45.6,493,0.11,0.7,2,115,24.7,11,5,6,3,0,9,2,1,0,18,7,3,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
6.8,32.8,537,0.4,0.29,68,88,20.4,2,0,7,5,0,0,3,4,4,16,7,2,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False
7.08,53.1,491,0.48,0.58,2,199,19.0,12,13,6,18,0,11,4,3,4,41,15,5,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True
6.85,58.7,416,0.25,0.19,6,215,19.5,12,4,3,9,0,18,4,6,1,37,15,7,1,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
7.06,22.4,60,0.23,0.61,11,107,20.8,6,3,9,6,18,6,5,12,1,26,22,8,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7.05,1.0,38,0.6,0.19,6,3,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False
7.29,115.0,390,0.39,0.32,7,192,22.0,6,11,3,16,0,11,10,5,0,27,14,5,1,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False
7.26,100.1,660,0.14,0.29,7,136,21.9,7,9,5,14,0,6,9,8,4,39,10,7,1,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False
7.5,105.8,474,0.11,0.61,3,305,19.8,8,23,7,16,0,8,7,14,5,59,26,6,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
7.16,6.5,526,0.18,0.44,69,110,22.1,2,3,14,17,0,0,18,5,4,32,19,6,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False
7.45,21.4,163,0.14,0.47,67,76,24.0,6,0,10,13,0,3,9,5,11,31,14,8,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
6.84,6.5,124,0.6,0.2,6,5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False
7.46,11.5,524,0.79,0.32,63,108,26.4,1,2,9,6,0,3,13,1,5,24,8,5,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
6.85,33.1,531,0.48,0.15,9,67,21.4,8,17,8,5,0,5,4,10,6,35,11,6,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True
7.18,5.2,56,0.18,0.11,18,147,22.4,5,1,9,3,13,0,19,14,4,27,14,8,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False
6.8,1.1,92,0.91,0.15,5,6,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
7.64,74.2,380,0.04,0.52,24,346,24.5,10,5,4,4,0,5,7,10,5,33,9,3,0,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
7.21,9.1,183,0.08,0.58,21,110,23.6,0,3,4,6,20,1,11,4,4,30,9,6,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False
7.27,5.6,102,1.1,0.42,6,1,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
7.37,8.6,176,0.14,0.58,24,75,19.5,0,4,3,3,10,5,3,11,1,18,10,4,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False
7.46,30.6,258,0.44,0.43,43,66,27.1,2,5,6,7,0,4,3,4,2,13,5,3,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
7.4,49.4,471,0.22,0.26,3,232,18.3,20,6,3,3,0,12,9,0,0,35,11,6,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
7.05,29.9,170,0.37,0.22,5,50,22.8,3,6,2,2,27,2,8,17,1,35,13,5,2,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
7.91,47.4,451,0.18,0.28,17,303,20.8,8,13,1,2,0,12,6,10,0,31,11,5,0,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False
7.41,59.1,574,0.12,0.28,1,393,22.4,7,6,3,17,0,3,9,11,6,33,17,6,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
6.7,40.2,251,0.39,0.63,28,524,26.0,9,5,2,9,0,6,3,7,6,27,13,5,0,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
7.1,102.9,311,0.29,0.33,2,339,18.5,11,20,2,18,0,10,2,3,0,44,14,9,2,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False
8.18,37.2,785,0.19,0.57,6,456,23.1,27,13,4,2,0,19,6,10,4,40,18,8,0,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
6.91,10.3,97,0.28,0.69,11,87,24.0,6,0,10,8,26,4,16,13,4,51,16,5,3,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
7.31,11.9,124,0.39,0.68,13,101,20.4,2,5,4,3,16,3,20,18,3,36,13,5,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
7.17,29.5,306,0.76,0.15,49,36,24.9,5,6,7,4,0,6,15,5,6,30,17,4,1,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
7.24,58.8,275,0.12,0.5,6,662,18.1,24,13,2,2,0,18,6,6,6,44,18,8,3,"[""Diarrhea"", ""Vomiting""]",cholera,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False
6.99,26.9,111,0.17,0.7,9,120,18.9,5,2,6,4,6,3,15,12,4,32,11,4,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
7.53,13.9,65,0.14,0.54,5,115,18.0,0,2,9,8,19,0,18,4,3,37,20,3,1,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False
7.49,58.6,189,0.08,0.61,3,362,22.9,11,7,1,12,0,1,5,9,3,30,16,2,0,"[""Vomiting"", ""Abdominal pain""]",gastroenteritis,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
7.24,5.4,140,0.21,0.31,52,45,23.4,2,2,14,12,0,0,20,6,9,41,11,5,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False
6.85,34.6,295,0.54,0.21,6,147,25.2,15,0,1,3,0,8,10,1,3,23,8,2,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
7.23,23.9,477,0.27,0.58,6,125,22.9,6,0,6,5,0,5,2,1,3,11,5,3,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False
7.33,13.4,335,0.59,0.27,8,188,18.2,8,1,3,5,0,11,10,5,1,26,12,5,1,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
7.14,15.8,587,0.79,0.27,69,117,21.3,3,5,12,7,0,3,19,7,2,25,14,6,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
7.3,2.6,57,0.6,0.47,2,2,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,[],none,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
7.12,18.1,125,0.19,0.46,9,85,20.5,13,7,1,7,0,6,6,3,0,21,12,5,0,"[""Diarrhea""]",diarrhea,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False
6.91,6.9,188,0.32,0.27,77,129,24.2,2,5,15,14,0,4,8,1,7,34,12,5,0,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
7.51,6.6,140,0.46,0.6,70,55,24.8,5,3,18,11,0,4,18,9,4,43,15,10,1,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,False,False,True,True,False,False,False,False
7.33,34.4,564,0.21,0.48,53,113,26.4,5,6,13,17,0,3,4,5,3,24,13,5,2,"[""Fever"", ""Abdominal pain""]",typhoid,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
7.52,7.0,178,0.25,0.64,23,144,24.3,4,3,4,2,8,2,4,9,0,16,6,3,0,"[""Jaundice"", ""Nausea""]",hepatitis_a,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False
